maxFacesNumber,maxRefLevel,init_cpu_s,init_wall_hms,cycle1_cpu_s,cycle1_wall_hms,cycle2_cpu_s,cycle2_wall_hms,note,Total_CPU,,isMin
7,20,6.835113,00:00:06,488.823108,00:08:08,519.218959,00:08:39,,1014.87718,,0
7,22,7.699402,00:00:07,498.933458,00:08:18,530.606995,00:08:50,,1037.239855,,0
7,24,8.577082,00:00:08,489.773831,00:08:09,518.871808,00:08:38,,1017.222721,,0
9,2,0.051153,00:00:00,3344.300831,00:55:44,3406.148087,00:56:46,,6750.500071,,0
9,4,0.117235,00:00:00,594.894567,00:09:54,627.019175,00:10:27,,1222.030977,,0
9,6,0.925493,00:00:00,486.487624,00:08:06,514.000593,00:08:34,,1001.41371,,0
9,8,1.813543,00:00:01,478.621106,00:07:58,518.419044,00:08:38,,998.853693,,0
9,10,2.637538,00:00:02,494.012081,00:08:14,526.846453,00:08:46,,1023.496072,,0
9,12,3.46877,00:00:03,489.810142,00:08:09,527.031302,00:08:47,,1020.310214,,0
9,14,4.322468,00:00:04,500.191375,00:08:20,531.797051,00:08:51,,1036.310894,,0
9,16,5.16858,00:00:05,511.927706,00:08:31,543.29387,00:09:03,,1060.390156,,0
9,18,6.036168,00:00:06,508.306732,00:08:28,540.28772,00:09:00,,1054.63062,,0
9,20,6.861128,00:00:06,511.331835,00:08:31,546.877534,00:09:06,,1065.070497,,0
9,22,7.667119,00:00:07,519.149527,00:08:39,552.212169,00:09:12,,1079.028815,,0
9,24,8.551094,00:00:08,513.113477,00:08:33,546.345157,00:09:06,,1068.009728,,0
11,2,0.053383,00:00:00,3322.566976,00:55:22,3374.302413,00:56:14,,6696.922772,,0
11,4,0.118709,00:00:00,625.34839,00:10:25,658.245024,00:10:58,,1283.712123,,0
11,6,0.943598,00:00:00,501.131099,00:08:21,531.271854,00:08:51,,1033.346551,,0
11,8,1.817256,00:00:01,475.844507,00:07:55,496.435579,00:08:16,,974.097342,,1
11,10,2.624015,00:00:02,469.146091,00:07:49,502.868758,00:08:22,,974.638864,,0
11,12,3.497216,00:00:03,475.056085,00:07:55,506.839229,00:08:26,,985.39253,,0
11,14,4.302484,00:00:04,483.125549,00:08:03,512.721329,00:08:32,,1000.149362,,0
11,16,5.144829,00:00:05,477.983681,00:07:57,512.023396,00:08:32,,995.151906,,0
11,18,6.021331,00:00:06,483.632604,00:08:03,527.379173,00:08:47,,1017.033108,,0
11,20,6.877486,00:00:06,486.989325,00:08:07,519.815758,00:08:39,,1013.682569,,0
11,22,7.665646,00:00:07,501.746581,00:08:21,537.759515,00:08:57,,1047.171742,,0
11,24,8.509528,00:00:08,490.267112,00:08:10,516.782135,00:08:36,,1015.558775,,0
13,2,0.051141,00:00:00,3246.964019,00:54:06,3299.048229,00:54:59,,6546.063389,,0
13,4,0.118137,00:00:00,604.642862,00:10:04,637.784488,00:10:37,,1242.545487,,0
13,6,0.931818,00:00:00,485.799533,00:08:05,514.348387,00:08:34,,1001.079738,,0
13,8,1.800664,00:00:01,482.252009,00:08:02,511.980909,00:08:31,,996.033582,,0
13,10,2.644348,00:00:02,493.688595,00:08:13,530.609761,00:08:50,,1026.942704,,0
13,12,3.464093,00:00:03,502.586043,00:08:22,532.302118,00:08:52,,1038.352254,,0
13,14,4.345846,00:00:04,503.779595,00:08:23,537.686607,00:08:57,,1045.812048,,0
13,16,5.139914,00:00:05,497.640935,00:08:17,532.851743,00:08:52,,1035.632592,,0
13,18,5.949896,00:00:05,515.357635,00:08:35,547.062868,00:09:07,,1068.370399,,0
13,20,6.864621,00:00:06,513.605374,00:08:33,543.000139,00:09:03,,1063.470134,,0
13,22,7.646092,00:00:07,498.057305,00:08:18,534.45964,00:08:54,,1040.163037,,0
13,24,8.563178,00:00:08,499.379125,00:08:19,535.95908,00:08:55,,1043.901383,,0
15,2,0.053041,00:00:00,3253.786252,00:54:13,3305.001791,00:55:05,,6558.841084,,0
15,4,0.1195,00:00:00,629.406217,00:10:29,671.625126,00:11:11,,1301.150843,,0
15,6,0.936164,00:00:00,480.187085,00:08:00,506.043711,00:08:26,,987.16696,,0
15,8,1.78971,00:00:01,485.348949,00:08:05,517.931802,00:08:37,,1005.070461,,0
15,10,2.66365,00:00:02,479.959488,00:07:59,509.009298,00:08:29,,991.632436,,0
15,12,3.477606,00:00:03,482.666961,00:08:02,511.771214,00:08:31,,997.915781,,0
15,14,4.331849,00:00:04,488.907105,00:08:08,520.062598,00:08:40,,1013.301552,,0
15,16,5.167468,00:00:05,483.524799,00:08:03,523.016891,00:08:43,,1011.709158,,0
15,18,5.92813,00:00:05,475.282298,00:07:55,511.59331,00:08:31,,992.803738,,0
15,20,6.853346,00:00:06,493.402507,00:08:13,527.046257,00:08:47,,1027.30211,,0
15,22,7.635107,00:00:07,487.45251,00:08:07,518.613069,00:08:38,,1013.700686,,0
15,24,8.565515,00:00:08,494.745507,00:08:14,525.42557,00:08:45,,1028.736592,,0
17,2,0.050458,00:00:00,3225.96722,00:53:46,3288.489248,00:54:48,,6514.506926,,0
17,4,0.116844,00:00:00,595.864642,00:09:55,629.897058,00:10:29,,1225.878544,,0
17,6,0.931464,00:00:00,498.842312,00:08:18,534.626763,00:08:54,,1034.400539,,0
17,8,1.81953,00:00:01,492.277952,00:08:12,531.425391,00:08:51,,1025.522873,,0
17,10,2.665669,00:00:02,493.555892,00:08:13,526.542934,00:08:46,,1022.764495,,0
17,12,3.551508,00:00:03,483.895155,00:08:03,512.259504,00:08:32,,999.706167,,0
17,14,4.263524,00:00:04,495.152756,00:08:15,523.693555,00:08:43,,1023.109835,,0
17,16,5.152936,00:00:05,480.478229,00:08:00,509.930668,00:08:29,,995.561833,,0
17,18,5.978692,00:00:05,511.673701,00:08:31,544.641681,00:09:04,,1062.294074,,0
17,20,6.824214,00:00:06,505.755488,00:08:25,535.233567,00:08:55,,1047.813269,,0
17,22,7.655641,00:00:07,489.529529,00:08:09,531.756179,00:08:51,,1028.941349,,0
17,24,8.52654,00:00:08,504.480927,00:08:24,529.68861,00:08:49,,1042.696077,,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,min,,
,,,,,,,,,974.097342,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
