geometry,Dmax,Nfaces,host_mean,host_std,init_mean,init_std,storage_MB,n_runs
Poly468,4,2,0.9178936,0.002638688581203063,0.00666952,0.00011786506293734584,0.193656,50
Poly468,4,3,0.91821062,0.0027885437124647184,0.00668778,8.114896606782829e-05,0.193656,50
Poly468,4,4,0.91841368,0.003932600834572666,0.00668094,7.723497410169697e-05,0.193656,50
Poly468,4,5,0.9179443,0.0028987344335634755,0.00670388,7.504737007452055e-05,0.193656,50
Poly468,4,6,0.9205500999999999,0.01230188062319526,0.0066865200000000005,0.0001039168113130373,0.193656,50
Poly468,4,7,0.9183253,0.0025199986981694045,0.00669422,8.339487822573826e-05,0.193656,50
Poly468,4,8,0.91812686,0.0026031832319649843,0.0066897,0.00010069923899759062,0.193656,50
Poly468,4,9,0.91821578,0.0028868309175513985,0.00667428,0.0001104970292333135,0.193656,50
Poly468,4,10,0.9181773599999999,0.002540548492602591,0.00669032,6.929718314503649e-05,0.193656,50
Poly468,4,11,0.91869552,0.003012186874166003,0.006692900000000001,0.000106196054732821,0.193656,50
Poly468,4,12,0.9196298,0.010210618038820861,0.0066538,0.0001377941380821257,0.193656,50
Poly468,4,13,0.9194775,0.00935044407818066,0.0066792200000000005,0.00010893085056163666,0.193656,50
Poly468,4,14,0.91854036,0.0026049924184934183,0.0066926799999999995,8.672203778010923e-05,0.193656,50
Poly468,4,15,0.91799328,0.002671797759363301,0.00667006,0.00010115746666076852,0.193656,50
Poly468,4,16,0.9186788,0.0033674945146388003,0.0066985000000000005,0.00013881175772114068,0.193656,50
Poly468,5,1,0.69022016,0.002669296256410998,0.02880662,0.0002604144177644391,1.29884,50
Poly468,5,2,0.69011848,0.0028824394518305796,0.0289452,0.00031511986705418115,1.29884,50
Poly468,5,3,0.6899227,0.002945470103846424,0.028902,0.00019427121794658364,1.29884,50
Poly468,5,4,0.6943131,0.0033795235520374008,0.02866256,0.0002862763157852773,1.28226,50
Poly468,5,5,0.7029149,0.00282222311597197,0.02756752,0.00020851929289685429,1.21494,50
Poly468,5,6,0.7069477200000001,0.00283081257563395,0.02731592,0.0002277152572124821,1.19814,50
Poly468,5,7,0.717937,0.006111911267920925,0.02655904,0.00024233237084463917,1.14742,50
Poly468,5,8,0.73608402,0.0029981796619459157,0.02515788,0.00024311084563487925,1.0629,50
Poly468,5,9,0.73528052,0.002637183982344554,0.025201980000000002,0.00025277508676646885,1.0629,50
Poly468,5,10,0.75701646,0.010488546459109484,0.023195399999999998,0.00026777061459543376,0.94284,50
Poly468,5,11,0.75862414,0.0027924966154584657,0.02291456,0.00019263332621160582,0.925848,50
Poly468,5,12,0.77338328,0.0027012390206219536,0.021219679999999998,0.00022883105255241222,0.857752,50
Poly468,5,13,0.77642736,0.002853470502488403,0.02098278,0.00015194941290321823,0.840584,50
Poly468,5,14,0.7834892999999999,0.0027328535975632293,0.02040134,0.0002538881008537071,0.8066,50
Poly468,5,15,0.81981448,0.008985600267820797,0.01626152,0.0001943849788435311,0.63316,50
Poly468,5,16,0.8217962,0.010537126785702032,0.01599598,0.00019546777906617022,0.615608,50
Poly468,6,1,0.51564084,0.003254565003442499,0.15295066000000002,0.0013682788325752435,8.23364,50
Poly468,6,2,0.56335786,0.002721239281080946,0.12911534,0.0009863034183562511,6.88588,50
Poly468,6,3,0.57664194,0.002960301138914953,0.12101404,0.0005927321369070933,6.40035,50
Poly468,6,4,0.6340813,0.0028074615831416706,0.07992834,0.0003848091289383423,4.12598,50
Poly468,6,5,0.65058808,0.0032653296851394816,0.07195872,0.0004310284824150963,3.65054,50
Poly468,6,6,0.6658286200000001,0.010743231710586294,0.0632857,0.00042507589958519525,3.05468,50
Poly468,6,7,0.68218594,0.002532720199424204,0.05167982,0.0003404929014214064,2.49655,50
Poly468,6,8,0.70548792,0.002889080729723061,0.04597134,0.0003600949767004505,2.14226,50
Poly468,6,9,0.70711182,0.0028917466770949692,0.04527572,0.0004653686289559348,2.09961,50
Poly468,6,10,0.7274209,0.00297041728154995,0.04215306,0.00033924871437351385,1.89475,50
Poly468,6,11,0.73177406,0.002952418395837825,0.0384912,0.0002996301121076328,1.66603,50
Poly468,6,12,0.7656524,0.0029319676613746887,0.02582618,0.00024362732412688118,1.10145,50
Poly468,6,13,0.7696024199999999,0.0029016774043259036,0.02563612,0.00023795837742713588,1.08428,50
Poly468,6,14,0.7791822,0.003087342163196862,0.02517188,0.0002419092965454244,1.0503,50
Poly468,6,15,0.81821904,0.00989570173432353,0.01909524,0.00022288887686147863,0.806968,50
Poly468,6,16,0.8180957999999999,0.0031003948333154286,0.01787746,0.00032255265097819484,0.720936,50
Poly468,7,1,0.57923214,0.036106530503220595,0.5078416,0.002730541226159214,28.3765,50
Poly468,7,2,0.6002479000000001,0.004823551245964844,0.39944376,0.0019448503280117336,22.6292,50
Poly468,7,3,0.5948422,0.0035561245759956235,0.32643098000000004,0.002039766157966072,17.5404,50
Poly468,7,4,0.63133798,0.00243450953439521,0.1432705,0.000994784650062514,7.71494,50
Poly468,7,5,0.64743358,0.0030462242744427248,0.11252208,0.0004424440395838391,5.95204,50
Poly468,7,6,0.66108978,0.0038333367054761824,0.09886884,0.0006529596468451657,4.88712,50
Poly468,7,7,0.6782661,0.0031115971373071325,0.07776092,0.0003121352297204738,3.91133,50
Poly468,7,8,0.70335572,0.002985959914981704,0.062388019999999995,0.00048176526971341636,2.98553,50
Poly468,7,9,0.70487168,0.002921376377039854,0.06082486,0.0004074408438344024,2.90909,50
Poly468,7,10,0.72459672,0.002818648916753981,0.05678206,0.000411014544158968,2.63639,50
Poly468,7,11,0.73213936,0.0025824253491788674,0.05332344,0.0004046066449563788,2.40767,50
Poly468,7,12,0.76506802,0.003400649430713534,0.02939376,0.0003123619407687438,1.27585,50
Poly468,7,13,0.76835888,0.0028981268872659534,0.02917494,0.00028971036979602056,1.25868,50
Poly468,7,14,0.7777587800000001,0.01076920030815394,0.028628140000000003,0.0002483818661427834,1.2247,50
Poly468,7,15,0.8140948,0.0033620609143554677,0.01956704,0.00020198524496525314,0.843384,50
Poly468,7,16,0.81668774,0.003127796112737706,0.01837342,0.00022756098890949953,0.757352,50
Poly468,8,1,0.6484724799999999,0.022485187171385628,1.2773578,0.006036348839002148,74.9282,50
Poly468,8,2,0.66555818,0.01786358287380747,1.037355,0.0021001625301536203,58.5435,50
Poly468,8,3,0.6326513,0.006844253639934386,0.7522345199999999,0.003643587479954556,41.0061,50
Poly468,8,4,0.6444144199999999,0.0026865493769320345,0.2248716,0.0012138995016062906,12.7284,50
Poly468,8,5,0.6533006399999999,0.0037883111834770286,0.15831932,0.0008503909170709268,8.67116,50
Poly468,8,6,0.66193558,0.0032326637723243,0.13069150000000002,0.0009045769842352635,6.73918,50
Poly468,8,7,0.68125852,0.0031771298833239755,0.10279496,0.0005075389583920768,5.39258,50
Poly468,8,8,0.70624146,0.002984573932673108,0.08095476,0.0006913409791034773,3.89516,50
Poly468,8,9,0.7063512,0.0029370268876494,0.07842458,0.0005553501594416229,3.78493,50
Poly468,8,10,0.72718054,0.0033916520278411745,0.07136732,0.0004793781448024993,3.37604,50
Poly468,8,11,0.73696932,0.009412728463097195,0.06806514,0.00034168573757958643,3.14732,50
Poly468,8,12,0.76719414,0.0033485370915475035,0.03308692,0.00029819216102701146,1.44935,50
Poly468,8,13,0.7727693800000001,0.003008226502341165,0.0328491,0.00025471923318646746,1.43218,50
Poly468,8,14,0.77908164,0.009471498501702624,0.03225024,0.00027384842820920733,1.3982,50
Poly468,8,15,0.81707038,0.0032583706513582326,0.020195059999999997,0.00020183377784095265,0.877112,50
Poly468,8,16,0.81921956,0.0028375558407523374,0.018954,0.0001950720432066478,0.79108,50
Poly940,4,1,1.288185,0.005336981968361163,0.015025839999999999,0.00024590145363124463,0.21564,50
Poly940,4,2,1.2849104,0.004107938039792655,0.01521882,0.00023589081614776178,0.21564,50
Poly940,4,3,1.287534,0.003714279120873271,0.01514724,0.00024060922336300195,0.21564,50
Poly940,4,4,1.289683,0.003358985664434655,0.01531798,0.00023496725694601518,0.21564,50
Poly940,4,5,1.2898733999999998,0.004107964692930949,0.01533556,0.00022067883765271895,0.21564,50
Poly940,4,6,1.2896744,0.003336890988538247,0.01535626,0.0001423854799407552,0.21564,50
Poly940,4,7,1.2897370000000001,0.003236996119483473,0.01535486,0.00015999247558837873,0.21564,50
Poly940,4,8,1.2890132,0.003736415088595713,0.01533722,0.0001785392302400062,0.21564,50
Poly940,4,9,1.2908008000000002,0.0033354526296887994,0.01538408,0.00013213456962428828,0.21564,50
Poly940,4,10,1.2897334,0.003610327369406514,0.01537828,0.00016875039410384822,0.21564,50
Poly940,4,11,1.2915763999999998,0.003809131756016544,0.01542804,0.0002678584731395537,0.21564,50
Poly940,4,12,1.2899439999999998,0.0031459484796694686,0.01536232,0.00017947377046720296,0.21564,50
Poly940,4,13,1.2897882,0.0033553920601847582,0.015354840000000002,0.00019245803783300561,0.21564,50
Poly940,4,14,1.2898954,0.003583606215839589,0.015352699999999999,0.00024194536826418022,0.21564,50
Poly940,4,15,1.2904626,0.0038262257259762374,0.01534486,0.0001955649075402446,0.21564,50
Poly940,4,16,1.2897786,0.003038550278655672,0.015363340000000001,0.00016886748940986778,0.21564,50
Poly940,5,1,0.88127548,0.004178125857757911,0.06075692,0.001489297723007426,1.3439,50
Poly940,5,2,0.8807642800000001,0.004072790900097674,0.06061228,0.0011141632357596289,1.3439,50
Poly940,5,3,0.880563,0.0037857487922955723,0.06075748,0.001485374868372236,1.3439,50
Poly940,5,4,0.88073858,0.0039882520803899415,0.06070602,0.0010770726670954393,1.3439,50
Poly940,5,5,0.88075866,0.0042647916838376276,0.061189539999999994,0.0018616224239592079,1.3439,50
Poly940,5,6,0.8819256,0.006538010875188391,0.06089498,0.0013165676384184035,1.3439,50
Poly940,5,7,0.88421944,0.00392368717761178,0.05971316,0.0007013597394216699,1.3269,50
Poly940,5,8,0.89032388,0.0039691168998781,0.059172279999999994,0.0005380994157444238,1.30998,50
Poly940,5,9,0.90872276,0.0036341442557824683,0.056114819999999996,0.0007436905679221212,1.24175,50
Poly940,5,10,0.9138979,0.0038790039077482895,0.05529276,0.001848775088803284,1.2077,50
Poly940,5,11,0.92249586,0.0042625537090876815,0.053118420000000006,0.0006320670362923123,1.17327,50
Poly940,5,12,0.93757738,0.010942050762698429,0.05119936,0.0004598417988830507,1.12095,50
Poly940,5,13,0.9440138399999999,0.010513586237136902,0.05004002,0.00034953803273253455,1.08598,50
Poly940,5,14,0.94224982,0.00325179304189965,0.05046824,0.0012033508922155325,1.08598,50
Poly940,5,15,0.9679788,0.003689811692557028,0.047845700000000005,0.0008261877597046051,0.998776,50
Poly940,5,16,0.96850366,0.003815373866239542,0.04766688,0.0004553391935958182,0.998776,50
Poly940,6,1,0.6494685200000001,0.0035670668693777315,0.31982604,0.004918944519105786,9.0753,50
Poly940,6,2,0.66933896,0.003318730916529165,0.29908302,0.005438650941255222,8.4985,50
Poly940,6,3,0.68510822,0.013933978088068585,0.277179,0.0016540547087662547,7.80554,50
Poly940,6,4,0.7399247,0.012290363687101557,0.20870396,0.0035850392304801397,5.99274,50
Poly940,6,5,0.76191562,0.011274696196440982,0.1835813,0.006445511541422624,5.04426,50
Poly940,6,6,0.7664528799999999,0.0026925993255891645,0.17518412000000003,0.0011135973082303866,4.74186,50
Poly940,6,7,0.79127934,0.003888964914540962,0.14302294,0.0022493575809414495,3.7459,50
Poly940,6,8,0.80510246,0.003578146448731719,0.13176028,0.0029742632703969986,3.3253,50
Poly940,6,9,0.82906208,0.003861621304000459,0.12334076,0.0023001816570675892,3.02156,50
Poly940,6,10,0.8434728200000001,0.003921240836984216,0.11396064,0.0025725257798831225,2.78502,50
Poly940,6,11,0.85077194,0.00401253811685119,0.1120896,0.00048793659675103196,2.75058,50
Poly940,6,12,0.8912885,0.0034906497801634483,0.08080214,0.0011506500914966388,1.99881,50
Poly940,6,13,0.9027131799999999,0.007805705162852858,0.07686254,0.0004161024800185054,1.86118,50
Poly940,6,14,0.91454528,0.0036353765885267244,0.06914668,0.002024181532151216,1.57142,50
Poly940,6,15,0.94194672,0.0034824057485524362,0.06274136000000001,0.0005373177815477044,1.41612,50
Poly940,6,16,0.94627664,0.003788550564260582,0.06093184,0.0010591074478646868,1.34764,50
Poly940,7,1,0.73049622,0.025351658575770715,1.2506072000000001,0.01513396720719889,37.8948,50
Poly940,7,2,0.7225007999999999,0.017979203579328494,1.021393,0.010200007052818686,30.7884,50
Poly940,7,3,0.70976308,0.010432725370033025,0.8655355,0.011645350690472211,24.7682,50
Poly940,7,4,0.75862262,0.015864504413350723,0.38461284,0.007432385513605785,11.45,50
Poly940,7,5,0.76926812,0.004195996958423827,0.31413896,0.006467455825555381,9.07745,50
Poly940,7,6,0.76591376,0.0030031427386275583,0.28735934,0.004508909780939631,8.0699,50
Poly940,7,7,0.78813492,0.002908805750033609,0.22613606,0.004115002484240577,6.33962,50
Poly940,7,8,0.79895986,0.004050059546097901,0.18899671999999998,0.001487548662074897,4.92702,50
Poly940,7,9,0.82669236,0.01150073592988638,0.18023738,0.003842472290288199,4.58949,50
Poly940,7,10,0.8371972200000001,0.0041293966663622,0.16710134,0.004492388386220972,4.21835,50
Poly940,7,11,0.8437353000000001,0.0035795032562109044,0.16627174,0.002903216989858679,4.18392,50
Poly940,7,12,0.8920243800000001,0.0035937753322053023,0.08846036,0.0009032369174140256,2.20361,50
Poly940,7,13,0.9003557999999999,0.0034369981681931783,0.0848267,0.000986803564804163,2.06598,50
Poly940,7,14,0.91254762,0.004106356545301798,0.07692546,0.001582711393624941,1.77622,50
Poly940,7,15,0.9444050199999999,0.0039248881564202765,0.06516878,0.0011401391660491194,1.48562,50
Poly940,7,16,0.9452449,0.0029469161691780886,0.06306262,0.0008867448357185218,1.41714,50
Poly940,8,1,0.7969369199999999,0.038605620015870694,3.1616147999999997,0.01590271523985764,103.855,50
Poly940,8,2,0.7772079,0.02572949893961546,2.5509234000000003,0.01832670156479058,82.1395,50
Poly940,8,3,0.75707878,0.02048270364835977,2.0827544000000002,0.0210675077378819,61.7208,50
Poly940,8,4,0.77376386,0.00453779044951103,0.58728964,0.005549909536898331,18.506,50
Poly940,8,5,0.7836318400000001,0.013974699949113586,0.44058122,0.003919494210861853,13.6373,50
Poly940,8,6,0.7832775399999999,0.006450274432415219,0.38317752,0.005108804609730945,11.2724,50
Poly940,8,7,0.80149818,0.015270389838641372,0.30191898,0.004987963154250768,8.89824,50
Poly940,8,8,0.80252166,0.003642285812956657,0.24203688,0.0031872612940790864,6.52984,50
Poly940,8,9,0.82467618,0.00395542993710506,0.23111908,0.0031257206701423438,6.15851,50
Poly940,8,10,0.83861282,0.004090435697016713,0.21497461999999998,0.004083115251713515,5.65304,50
Poly940,8,11,0.84566228,0.003391387862555054,0.213507,0.0026192599749407333,5.61861,50
Poly940,8,12,0.89266508,0.0041733692444609095,0.095123,0.0030037854620529767,2.41174,50
Poly940,8,13,0.90056452,0.0031582565084332863,0.09040393999999999,0.0005896096740684485,2.2741,50
Poly940,8,14,0.9131342600000001,0.0033289611961250186,0.08353313999999999,0.0006121095010081864,1.98434,50
Poly940,8,15,0.94350414,0.003557224353684895,0.06714574,0.0005563050774383355,1.55666,50
Poly940,8,16,0.94796986,0.003642233274365875,0.06528444,0.00038300669573728346,1.48818,50
Tet1331,4,1,1.6536134999999998,0.011415319086582066,0.02253857,0.000373434219458563,0.24632,100
Tet1331,4,2,1.6544603,0.0036785851625291727,0.02292509,0.000297652298509655,0.24632,100
Tet1331,4,3,1.6552581000000002,0.003989704856049358,0.02280316,0.0003598948982380519,0.24632,100
Tet1331,4,4,1.6550656000000001,0.007929505228683388,0.02279116,0.0002937575692555844,0.24632,100
Tet1331,4,5,1.6560978,0.010810743868480972,0.02286069,0.0003295565031794681,0.24632,100
Tet1331,4,6,1.6543908999999999,0.007407169894668604,0.02300036,0.00023155611140126002,0.24632,100
Tet1331,4,7,1.6539023,0.00357646031628192,0.022993239999999998,0.0002445058971423262,0.24632,100
Tet1331,4,8,1.6552991,0.0038980163551543177,0.02294826,0.0002740410505266269,0.24632,100
Tet1331,4,9,1.6562764,0.0038120037733030488,0.02298236,0.0002550584215113046,0.24632,100
Tet1331,4,10,1.6562178,0.0037208912204937596,0.02297631,0.00024705733579822567,0.24632,100
Tet1331,4,11,1.6564042,0.004096028177183712,0.02285773,0.0003549113946900099,0.24632,100
Tet1331,4,12,1.6555749,0.00438068683674332,0.02288053,0.00029537869735051116,0.24632,100
Tet1331,4,13,1.6582583,0.007926707323977596,0.022918949999999997,0.00032012539762102637,0.24632,100
Tet1331,4,14,1.6539869999999999,0.0039976302323686055,0.02292005,0.0002709501939024174,0.24632,100
Tet1331,4,15,1.655901,0.02944609636113233,0.022986339999999997,0.0005133063200291013,0.24632,100
Tet1331,4,16,1.6516741,0.00431852296462107,0.022933119999999998,0.0002415712572373467,0.24632,100
Tet1331,5,1,1.0865325,0.009348765421112553,0.11173939000000001,0.0008130856167102025,1.42981,100
Tet1331,5,2,1.0854617,0.009757481569327068,0.11148526,0.0007615228445872669,1.42981,100
Tet1331,5,3,1.0842806,0.00880590226994819,0.11179128,0.0007120294381611488,1.42981,100
Tet1331,5,4,1.0836792,0.00719236206546973,0.11192549,0.0011696386085652544,1.42981,100
Tet1331,5,5,1.0830174,0.004015783662529941,0.11164162,0.0008039487367445335,1.42981,100
Tet1331,5,6,1.0840544,0.008890093035610936,0.11165158,0.0008275633721652347,1.42981,100
Tet1331,5,7,1.0849696,0.010284502307704139,0.11159836000000001,0.0008822995840187135,1.42981,100
Tet1331,5,8,1.0841589999999999,0.00892982998921949,0.11207977,0.0007313019503086614,1.42981,100
Tet1331,5,9,1.0838084000000001,0.008855556119285684,0.11184899,0.000813968337495043,1.42981,100
Tet1331,5,10,1.0840685,0.013328589790674814,0.11173477,0.0007788976392468024,1.42764,100
Tet1331,5,11,1.0828892,0.009197630533694169,0.11166337,0.0007505935248154952,1.42764,100
Tet1331,5,12,1.0820366,0.009183172161595081,0.11134266999999999,0.0008040437454177815,1.42326,100
Tet1331,5,13,1.0836404,0.0035476112093815043,0.10998602,0.0006077038583010142,1.39659,100
Tet1331,5,14,1.0868244,0.0038079261621735334,0.10863794,0.0008025935084449537,1.38327,100
Tet1331,5,15,1.08953,0.0036535561754642122,0.10731871,0.000706030964711403,1.36555,100
Tet1331,5,16,1.0971191,0.0034466942426070023,0.10480478,0.0007428653042120225,1.32765,100
Tet1331,6,1,0.81951993,0.009502870448060743,0.68179743,0.004394728566916132,10.1232,100
Tet1331,6,2,0.81906278,0.004740174638942828,0.66116745,0.0041708113867372784,9.83096,100
Tet1331,6,3,0.8248006499999999,0.004618708008105882,0.62505054,0.004288674131531177,9.29437,100
Tet1331,6,4,0.83509153,0.011401893441424369,0.57864343,0.004614007627755932,8.54528,100
Tet1331,6,5,0.8498657299999999,0.004214898160349934,0.50024627,0.0031483319741242273,7.36904,100
Tet1331,6,6,0.8801625900000001,0.009791195578191872,0.41921615,0.003243343235137023,6.20999,100
Tet1331,6,7,0.89684725,0.0035191655616068976,0.37150672999999995,0.002654251888570451,5.43969,100
Tet1331,6,8,0.9134656,0.009445893870359807,0.3386487,0.0014236079608735779,4.89198,100
Tet1331,6,9,0.93115083,0.009690773776378732,0.29255655,0.0013128396270541344,4.18012,100
Tet1331,6,10,0.95198895,0.003920747538429505,0.25208473000000003,0.0017759501190499482,3.58513,100
Tet1331,6,11,0.96195183,0.009827907344332669,0.2355108,0.0017223895956466756,3.30777,100
Tet1331,6,12,0.97148009,0.009971619597430429,0.21647838,0.0014275628930934619,2.98579,100
Tet1331,6,13,0.97806631,0.003978324261951545,0.20218219999999998,0.0015385686447953744,2.7546,100
Tet1331,6,14,0.98764698,0.003631905830165749,0.1915453,0.0013068397419389677,2.59712,100
Tet1331,6,15,0.9981136700000001,0.0038115846489963456,0.183466,0.001325394623910521,2.46892,100
Tet1331,6,16,1.0099678,0.0038122515365303197,0.17398396000000002,0.0010749901565910624,2.31645,100
Tet1331,7,1,0.91442396,0.04200538047833511,3.5248025999999997,0.028932692341035418,54.0782,100
Tet1331,7,2,0.9182236399999999,0.0253625038381426,2.4733949,0.012916781778177207,39.3474,100
Tet1331,7,3,0.9189766899999999,0.029729853817229538,2.1511367000000003,0.010109648162507775,34.1277,100
Tet1331,7,4,0.90290797,0.009667189259076708,1.7087426,0.011976997703088951,26.354,100
Tet1331,7,5,0.89343214,0.012282748380479899,1.131688,0.005926704673157615,17.5319,100
Tet1331,7,6,0.89257122,0.011714407414044564,0.7642962099999999,0.0051200735697346095,11.968,100
Tet1331,7,7,0.89852277,0.010680442326987262,0.62403206,0.0038973938788463103,9.64175,100
Tet1331,7,8,0.9045849,0.004394637520819433,0.54805288,0.0033149605640203444,8.35167,100
Tet1331,7,9,0.91299299,0.0033060472339381864,0.44940536000000003,0.003075739377381603,6.78869,100
Tet1331,7,10,0.9336032299999999,0.003528071885519614,0.37841108,0.0026102312629459855,5.63474,100
Tet1331,7,11,0.9439858200000001,0.003637091660248679,0.34554074,0.00238169637201824,5.09244,100
Tet1331,7,12,0.95229325,0.0036946558193879674,0.3127527,0.0020819884507582917,4.49366,100
Tet1331,7,13,0.96244558,0.0035100552707381053,0.28538974,0.0018016203796369617,4.06376,100
Tet1331,7,14,0.9727791100000001,0.008891430525273062,0.26640474999999997,0.0012880910735023237,3.76601,100
Tet1331,7,15,0.98311329,0.008658277865829855,0.24692661000000002,0.0016959687312190443,3.49872,100
Tet1331,7,16,0.9960648999999999,0.0036836902679105664,0.23340164000000002,0.0017866735103894255,3.25593,100
Tet1331,8,1,1.00644674,0.061486674704972884,10.858539,0.03196079320073581,177.19,100
Tet1331,8,2,0.9663992399999999,0.027633360762175225,6.6292661,0.06743649380533935,109.861,100
Tet1331,8,3,0.96777351,0.039445759563037315,5.5055812,0.01293100504503606,91.897,100
Tet1331,8,4,0.9494003200000001,0.023252275293850495,3.9675448999999996,0.034983889928585046,63.3442,100
Tet1331,8,5,0.9189276100000001,0.005138664830508316,2.1486585,0.011546460332592049,34.3257,100
Tet1331,8,6,0.90975792,0.006688755217315979,1.1543997,0.0057542076752318365,18.8485,100
Tet1331,8,7,0.9087660700000001,0.006877133671850866,0.86465244,0.005674669607825621,13.776,100
Tet1331,8,8,0.91442678,0.004894699486405907,0.7436922300000001,0.004935865963045543,11.7073,100
Tet1331,8,9,0.92403356,0.00921312099843029,0.59688467,0.0032316486646942664,9.33724,100
Tet1331,8,10,0.9381521899999999,0.003779520400591175,0.49277019000000005,0.0034509985897658215,7.62678,100
Tet1331,8,11,0.94425626,0.003745366669269204,0.44731681,0.0030332668181018937,6.87521,100
Tet1331,8,12,0.95286422,0.0036992611044353012,0.39885195,0.0030203620606266287,5.99395,100
Tet1331,8,13,0.9647465599999999,0.003236142707395066,0.36088434999999996,0.002413982561153984,5.36519,100
Tet1331,8,14,0.9733876499999999,0.0035450461676553757,0.33519236999999996,0.0024010951569286617,4.94201,100
Tet1331,8,15,0.9837808200000001,0.0032813283075946824,0.31159148999999997,0.0015233792877824086,4.54442,100
Tet1331,8,16,0.99813957,0.012982031811883198,0.28863017,0.0018487932021027697,4.1982,100
Tet137,4,1,0.60211972,0.002185525949308785,0.00353068,4.90112190405088e-05,0.1744,50
Tet137,4,2,0.60333298,0.008422977079224585,0.00351132,4.86610266045023e-05,0.1744,50
Tet137,4,3,0.60186482,0.0018415006822852884,0.00351086,8.863039742062975e-05,0.1744,50
Tet137,4,4,0.60191028,0.002311743295190265,0.0035023199999999997,3.2520913208555e-05,0.1744,50
Tet137,4,5,0.6029228,0.0060485637829764795,0.0034522999999999997,6.427277647587948e-05,0.17226,50
Tet137,4,6,0.6043276399999999,0.011500067734955807,0.003471,5.30017327402547e-05,0.17226,50
Tet137,4,7,0.60236338,0.0021369295051067846,0.0034065600000000003,7.899681212891196e-05,0.17012,50
Tet137,4,8,0.6036311,0.004569723366119348,0.00341028,6.425841960238298e-05,0.17012,50
Tet137,4,9,0.60290658,0.0018601622936656565,0.0033594600000000003,5.100668623637812e-05,0.167932,50
Tet137,4,10,0.60407076,0.002058764792742665,0.00327506,4.944484042746987e-05,0.163636,50
Tet137,4,11,0.6049766000000001,0.002951385955991615,0.0032823999999999996,3.961807462175176e-05,0.163636,50
Tet137,4,12,0.6052656,0.0019708511990963675,0.003071,5.598943048942909e-05,0.152704,50
Tet137,4,13,0.60887838,0.0020112555616543914,0.00302124,4.860232630696781e-05,0.150472,50
Tet137,4,14,0.60898504,0.0020763349279586864,0.0029910799999999997,3.249291288504469e-05,0.148256,50
Tet137,4,15,0.60962384,0.001936672123167227,0.0029951,5.5461422518315416e-05,0.148256,50
Tet137,4,16,0.6117602200000001,0.0018928219758458254,0.00289848,4.5086420418153065e-05,0.143788,50
Tet137,5,1,0.50801314,0.002674571901735122,0.0207777,0.00019511987419564006,1.23941,50
Tet137,5,2,0.51236392,0.0023564851189681584,0.01956288,0.00020223048479295054,1.18,50
Tet137,5,3,0.52210278,0.013241744439753969,0.01787574,0.00015214102078033292,1.08324,50
Tet137,5,4,0.5260842,0.0028222548084965034,0.016745700000000002,0.0001710984022874149,1.01248,50
Tet137,5,5,0.5408867,0.0026379409351899924,0.01354784,0.00019957806104123677,0.850628,50
Tet137,5,6,0.54559928,0.0021643147290841573,0.011813800000000001,0.00010399116916981985,0.736364,50
Tet137,5,7,0.5534246,0.009848507277340908,0.01024028,9.082907023635111e-05,0.624208,50
Tet137,5,8,0.5554716,0.0018497145174102806,0.00885884,9.583858879408033e-05,0.52432,50
Tet137,5,9,0.5612644,0.00246304500443609,0.0076704799999999995,7.744128519763357e-05,0.44944,50
Tet137,5,10,0.56878386,0.009939242528544345,0.006719500000000001,7.323801009345471e-05,0.384744,50
Tet137,5,11,0.56836182,0.002643511337488184,0.00646722,6.755444969407561e-05,0.363096,50
Tet137,5,12,0.57857768,0.004153176077192402,0.00573376,8.077900313162309e-05,0.315464,50
Tet137,5,13,0.5835615200000001,0.002183343216636509,0.00530738,8.160304366072307e-05,0.287056,50
Tet137,5,14,0.58758196,0.002487625094465055,0.0049545200000000005,0.00010173479728977608,0.26278,50
Tet137,5,15,0.590851,0.004623851045372888,0.00471834,6.747625735117835e-05,0.245156,50
Tet137,5,16,0.5907137,0.00300965059501625,0.00419694,7.43358100316478e-05,0.220936,50
Tet137,6,1,0.44003164,0.0022763894053737725,0.10187122,0.0005621938546480924,6.67516,50
Tet137,6,2,0.48125234,0.0022031481428137485,0.07036196,0.0006252346158826765,4.73778,50
Tet137,6,3,0.49466974,0.002374881039426725,0.058722659999999996,0.0003545684131332575,3.94921,50
Tet137,6,4,0.50412238,0.0020694910928209746,0.04454512,0.0004147994666715714,2.9638,50
Tet137,6,5,0.52238142,0.00270030958232721,0.02788354,0.00024417986094229,1.83668,50
Tet137,6,6,0.53544262,0.0022428459589348107,0.02150194,0.0002319816504003041,1.4105,50
Tet137,6,7,0.5457740799999999,0.008448412486644455,0.016620219999999998,0.00019294350341538848,1.06517,50
Tet137,6,8,0.55011164,0.0026936151396991293,0.01413794,0.00020962896376450357,0.886356,50
Tet137,6,9,0.55315614,0.004984845974367034,0.01170424,0.00013902423221459327,0.721952,50
Tet137,6,10,0.5622592399999999,0.008427311345420508,0.00980214,0.00011890606994341277,0.588264,50
Tet137,6,11,0.5613246199999999,0.0016491215706229453,0.0091253,0.00010244326453691129,0.536192,50
Tet137,6,12,0.57155052,0.0021760163212172965,0.007730979999999999,0.00010139486160148195,0.451672,50
Tet137,6,13,0.57744354,0.001955102045564736,0.0070097,5.294018573169271e-05,0.403492,50
Tet137,6,14,0.58491698,0.0021276639147867578,0.0065420800000000005,0.00010201077174014714,0.363784,50
