geometry,Dmax,Nfaces,run,host_s,init_s,storage_MB
Tet1331,4,1,45,1.65055,0.022652,0.24632
Tet1331,4,1,46,1.65164,0.022531,0.24632
Tet1331,4,1,47,1.64633,0.022457,0.24632
Tet1331,4,1,48,1.64653,0.023018,0.24632
Tet1331,4,1,49,1.64601,0.022997,0.24632
Tet1331,4,1,50,1.64703,0.022883,0.24632
Tet1331,4,1,51,1.65295,0.023066,0.24632
Tet1331,4,1,52,1.65217,0.023005,0.24632
Tet1331,4,1,53,1.65339,0.022758,0.24632
Tet1331,4,1,54,1.65005,0.0229,0.24632
Tet1331,4,1,55,1.64762,0.022788,0.24632
Tet1331,4,1,56,1.64421,0.022964,0.24632
Tet1331,4,1,57,1.65087,0.023305,0.24632
Tet1331,4,1,58,1.65791,0.023207,0.24632
Tet1331,4,1,59,1.64966,0.022438,0.24632
Tet1331,4,1,60,1.65348,0.022843,0.24632
Tet1331,4,1,61,1.65353,0.022154,0.24632
Tet1331,4,1,62,1.64884,0.022138,0.24632
Tet1331,4,1,63,1.6489,0.021706,0.24632
Tet1331,4,1,64,1.65046,0.022164,0.24632
Tet1331,4,1,65,1.65284,0.022372,0.24632
Tet1331,4,1,66,1.65435,0.02251,0.24632
Tet1331,4,1,67,1.65393,0.022366,0.24632
Tet1331,4,1,68,1.65602,0.022605,0.24632
Tet1331,4,1,69,1.64869,0.022444,0.24632
Tet1331,4,1,70,1.64579,0.022569,0.24632
Tet1331,4,1,71,1.64894,0.022245,0.24632
Tet1331,4,1,72,1.65419,0.02178,0.24632
Tet1331,4,1,73,1.65483,0.022629,0.24632
Tet1331,4,1,74,1.65304,0.022705,0.24632
Tet1331,4,1,75,1.65374,0.02229,0.24632
Tet1331,4,1,76,1.64775,0.02246,0.24632
Tet1331,4,1,77,1.64937,0.02251,0.24632
Tet1331,4,1,78,1.6494,0.022867,0.24632
Tet1331,4,1,79,1.65088,0.021756,0.24632
Tet1331,4,1,80,1.72947,0.022451,0.24632
Tet1331,4,1,81,1.6559,0.023106,0.24632
Tet1331,4,1,82,1.65386,0.022375,0.24632
Tet1331,4,1,83,1.65301,0.022566,0.24632
Tet1331,4,1,84,1.64782,0.022916,0.24632
Tet1331,4,1,85,1.64844,0.022662,0.24632
Tet1331,4,1,86,1.65411,0.022059,0.24632
Tet1331,4,1,87,1.65652,0.022526,0.24632
Tet1331,4,1,88,1.65316,0.022664,0.24632
Tet1331,4,1,89,1.6562,0.022527,0.24632
Tet1331,4,1,90,1.65267,0.022794,0.24632
Tet1331,4,1,91,1.65092,0.022181,0.24632
Tet1331,4,1,92,1.65018,0.022837,0.24632
Tet1331,4,1,93,1.65114,0.022905,0.24632
Tet1331,4,1,94,1.6571,0.022859,0.24632
Tet1331,4,1,95,1.65375,0.022255,0.24632
Tet1331,4,1,96,1.65371,0.022379,0.24632
Tet1331,4,1,97,1.65569,0.023049,0.24632
Tet1331,4,1,98,1.64943,0.022969,0.24632
Tet1331,4,1,99,1.65294,0.022813,0.24632
Tet1331,4,1,100,1.64961,0.022834,0.24632
Tet1331,4,2,1,1.65374,0.022886,0.24632
Tet1331,4,2,2,1.65266,0.023043,0.24632
Tet1331,4,2,3,1.65442,0.022822,0.24632
Tet1331,4,2,4,1.65471,0.022891,0.24632
Tet1331,4,2,5,1.64712,0.023072,0.24632
Tet1331,4,2,6,1.64905,0.022057,0.24632
Tet1331,4,2,7,1.64937,0.022635,0.24632
Tet1331,4,2,8,1.65698,0.022836,0.24632
Tet1331,4,2,9,1.65661,0.023303,0.24632
Tet1331,4,2,10,1.65584,0.02288,0.24632
Tet1331,4,2,11,1.65502,0.022838,0.24632
Tet1331,4,2,12,1.65209,0.022911,0.24632
Tet1331,4,2,13,1.65154,0.022427,0.24632
Tet1331,4,2,14,1.65682,0.021905,0.24632
Tet1331,4,2,15,1.65873,0.02256,0.24632
Tet1331,4,2,16,1.66158,0.022896,0.24632
Tet1331,4,2,17,1.65513,0.022787,0.24632
Tet1331,4,2,18,1.65993,0.022931,0.24632
Tet1331,4,2,19,1.65324,0.022755,0.24632
Tet1331,4,2,20,1.65461,0.022683,0.24632
Tet1331,4,2,21,1.65128,0.022159,0.24632
Tet1331,4,2,22,1.66028,0.022561,0.24632
Tet1331,4,2,23,1.65435,0.023068,0.24632
Tet1331,4,2,24,1.65472,0.023092,0.24632
Tet1331,4,2,25,1.65702,0.02303,0.24632
Tet1331,4,2,26,1.6518,0.022392,0.24632
Tet1331,4,2,27,1.65471,0.023054,0.24632
Tet1331,4,2,28,1.64867,0.02321,0.24632
Tet1331,4,2,29,1.66164,0.023007,0.24632
Tet1331,4,2,30,1.65577,0.02254,0.24632
Tet1331,4,2,31,1.65631,0.022589,0.24632
Tet1331,4,2,32,1.65745,0.022929,0.24632
Tet1331,4,2,33,1.65471,0.022923,0.24632
Tet1331,4,2,34,1.64881,0.023048,0.24632
Tet1331,4,2,35,1.64873,0.023238,0.24632
Tet1331,4,2,36,1.65622,0.02304,0.24632
Tet1331,4,2,37,1.65506,0.022608,0.24632
Tet1331,4,2,38,1.66016,0.022893,0.24632
Tet1331,4,2,39,1.65695,0.022485,0.24632
Tet1331,4,2,40,1.65396,0.022783,0.24632
Tet1331,4,2,41,1.64866,0.023372,0.24632
Tet1331,4,2,42,1.64689,0.023405,0.24632
Tet1331,4,2,43,1.64821,0.023128,0.24632
Tet1331,4,2,44,1.65615,0.023015,0.24632
Tet1331,4,2,45,1.65841,0.023228,0.24632
Tet1331,4,2,46,1.65196,0.023032,0.24632
Tet1331,4,2,47,1.65932,0.023438,0.24632
Tet1331,4,2,48,1.65154,0.023173,0.24632
Tet1331,4,2,49,1.65387,0.023203,0.24632
Tet1331,4,2,50,1.65041,0.023026,0.24632
Tet1331,4,2,51,1.66058,0.022876,0.24632
Tet1331,4,2,52,1.66041,0.022492,0.24632
Tet1331,4,2,53,1.65596,0.022923,0.24632
Tet1331,4,2,54,1.65193,0.022876,0.24632
Tet1331,4,2,55,1.65144,0.022841,0.24632
Tet1331,4,2,56,1.65162,0.023,0.24632
Tet1331,4,2,57,1.6501,0.022998,0.24632
Tet1331,4,2,58,1.65777,0.022915,0.24632
Tet1331,4,2,59,1.656,0.023138,0.24632
Tet1331,4,2,60,1.65643,0.02292,0.24632
Tet1331,4,2,61,1.65564,0.023188,0.24632
Tet1331,4,2,62,1.65096,0.023484,0.24632
Tet1331,4,2,63,1.65259,0.022747,0.24632
Tet1331,4,2,64,1.64898,0.022515,0.24632
Tet1331,4,2,65,1.65759,0.022804,0.24632
Tet1331,4,2,66,1.65479,0.022884,0.24632
Tet1331,4,2,67,1.66053,0.02287,0.24632
Tet1331,4,2,68,1.65382,0.023058,0.24632
Tet1331,4,2,69,1.64967,0.023136,0.24632
Tet1331,4,2,70,1.64948,0.023119,0.24632
Tet1331,4,2,71,1.65074,0.023124,0.24632
Tet1331,4,2,72,1.65502,0.022348,0.24632
Tet1331,4,2,73,1.65769,0.022856,0.24632
Tet1331,4,2,74,1.65641,0.023112,0.24632
Tet1331,4,2,75,1.65656,0.022658,0.24632
Tet1331,4,2,76,1.65515,0.022986,0.24632
Tet1331,4,2,77,1.65277,0.023242,0.24632
Tet1331,4,2,78,1.64957,0.023054,0.24632
Tet1331,4,2,79,1.65541,0.023161,0.24632
Tet1331,4,2,80,1.65855,0.023301,0.24632
Tet1331,4,2,81,1.65756,0.022877,0.24632
Tet1331,4,2,82,1.65731,0.023081,0.24632
Tet1331,4,2,83,1.65398,0.022469,0.24632
Tet1331,4,2,84,1.65096,0.023663,0.24632
Tet1331,4,2,85,1.64847,0.02296,0.24632
Tet1331,4,2,86,1.65338,0.023011,0.24632
Tet1331,4,2,87,1.65841,0.023244,0.24632
Tet1331,4,2,88,1.66406,0.023068,0.24632
Tet1331,4,2,89,1.65659,0.022619,0.24632
Tet1331,4,2,90,1.65599,0.023105,0.24632
Tet1331,4,2,91,1.65708,0.02265,0.24632
Tet1331,4,2,92,1.65613,0.022682,0.24632
Tet1331,4,2,93,1.65499,0.023419,0.24632
Tet1331,4,2,94,1.65859,0.022906,0.24632
Tet1331,4,2,95,1.65437,0.023006,0.24632
Tet1331,4,2,96,1.65456,0.023196,0.24632
Tet1331,4,2,97,1.65551,0.022889,0.24632
Tet1331,4,2,98,1.65092,0.023088,0.24632
Tet1331,4,2,99,1.64809,0.023093,0.24632
Tet1331,4,2,100,1.65171,0.02307,0.24632
Tet1331,4,3,1,1.6574,0.023129,0.24632
Tet1331,4,3,2,1.65794,0.023064,0.24632
Tet1331,4,3,3,1.65383,0.02328,0.24632
Tet1331,4,3,4,1.65605,0.023026,0.24632
Tet1331,4,3,5,1.65327,0.022872,0.24632
Tet1331,4,3,6,1.65134,0.023107,0.24632
Tet1331,4,3,7,1.65089,0.022966,0.24632
Tet1331,4,3,8,1.65623,0.023248,0.24632
Tet1331,4,3,9,1.65932,0.023292,0.24632
Tet1331,4,3,10,1.6553,0.023148,0.24632
Tet1331,4,3,11,1.65823,0.023156,0.24632
Tet1331,4,3,12,1.65345,0.022123,0.24632
Tet1331,4,3,13,1.65002,0.022321,0.24632
Tet1331,4,3,14,1.6535,0.022704,0.24632
Tet1331,4,3,15,1.65991,0.022603,0.24632
Tet1331,4,3,16,1.65366,0.022848,0.24632
Tet1331,4,3,17,1.65672,0.022946,0.24632
Tet1331,4,3,18,1.65706,0.022382,0.24632
Tet1331,4,3,19,1.65029,0.022383,0.24632
Tet1331,4,3,20,1.65217,0.022695,0.24632
Tet1331,4,3,21,1.65167,0.022098,0.24632
Tet1331,4,3,22,1.65868,0.022731,0.24632
Tet1331,4,3,23,1.65745,0.022608,0.24632
Tet1331,4,3,24,1.65706,0.022564,0.24632
Tet1331,4,3,25,1.65761,0.022958,0.24632
Tet1331,4,3,26,1.65399,0.022039,0.24632
Tet1331,4,3,27,1.64979,0.022602,0.24632
Tet1331,4,3,28,1.65138,0.022617,0.24632
Tet1331,4,3,29,1.65357,0.022583,0.24632
Tet1331,4,3,30,1.65365,0.022844,0.24632
Tet1331,4,3,31,1.65487,0.02331,0.24632
Tet1331,4,3,32,1.65417,0.023288,0.24632
Tet1331,4,3,33,1.65568,0.022349,0.24632
Tet1331,4,3,34,1.65219,0.021838,0.24632
Tet1331,4,3,35,1.6506,0.021799,0.24632
Tet1331,4,3,36,1.64867,0.022703,0.24632
Tet1331,4,3,37,1.659,0.022709,0.24632
Tet1331,4,3,38,1.65577,0.022647,0.24632
Tet1331,4,3,39,1.65559,0.02273,0.24632
Tet1331,4,3,40,1.65775,0.023007,0.24632
Tet1331,4,3,41,1.65093,0.023303,0.24632
Tet1331,4,3,42,1.65147,0.022939,0.24632
Tet1331,4,3,43,1.64994,0.022469,0.24632
Tet1331,4,3,44,1.66094,0.023149,0.24632
Tet1331,4,3,45,1.65865,0.022688,0.24632
Tet1331,4,3,46,1.65491,0.02299,0.24632
Tet1331,4,3,47,1.65931,0.022782,0.24632
Tet1331,4,3,48,1.65242,0.022883,0.24632
Tet1331,4,3,49,1.65175,0.022957,0.24632
Tet1331,4,3,50,1.65505,0.023062,0.24632
Tet1331,4,3,51,1.65378,0.023117,0.24632
Tet1331,4,3,52,1.6554,0.023161,0.24632
Tet1331,4,3,53,1.65306,0.023309,0.24632
Tet1331,4,3,54,1.65678,0.023548,0.24632
Tet1331,4,3,55,1.65351,0.022811,0.24632
Tet1331,4,3,56,1.64913,0.023062,0.24632
Tet1331,4,3,57,1.65021,0.023073,0.24632
Tet1331,4,3,58,1.65812,0.022941,0.24632
Tet1331,4,3,59,1.67269,0.023167,0.24632
Tet1331,4,3,60,1.66239,0.022885,0.24632
Tet1331,4,3,61,1.6633,0.022845,0.24632
Tet1331,4,3,62,1.65702,0.022211,0.24632
Tet1331,4,3,63,1.66109,0.022398,0.24632
Tet1331,4,3,64,1.65366,0.022839,0.24632
Tet1331,4,3,65,1.65829,0.022721,0.24632
Tet1331,4,3,66,1.65929,0.023201,0.24632
Tet1331,4,3,67,1.65682,0.023017,0.24632
Tet1331,4,3,68,1.65702,0.023011,0.24632
Tet1331,4,3,69,1.65526,0.022986,0.24632
Tet1331,4,3,70,1.65302,0.023069,0.24632
Tet1331,4,3,71,1.65371,0.023067,0.24632
Tet1331,4,3,72,1.6522,0.023137,0.24632
Tet1331,4,3,73,1.65926,0.022926,0.24632
Tet1331,4,3,74,1.66075,0.023184,0.24632
Tet1331,4,3,75,1.6588,0.022884,0.24632
Tet1331,4,3,76,1.6613,0.022575,0.24632
Tet1331,4,3,77,1.65388,0.022939,0.24632
Tet1331,4,3,78,1.65031,0.022408,0.24632
Tet1331,4,3,79,1.65325,0.022607,0.24632
Tet1331,4,3,80,1.65785,0.022053,0.24632
Tet1331,4,3,81,1.65751,0.022215,0.24632
Tet1331,4,3,82,1.66006,0.022808,0.24632
Tet1331,4,3,83,1.65858,0.022583,0.24632
Tet1331,4,3,84,1.64843,0.022915,0.24632
Tet1331,4,3,85,1.651,0.022798,0.24632
Tet1331,4,3,86,1.64774,0.022995,0.24632
Tet1331,4,3,87,1.65403,0.023256,0.24632
Tet1331,4,3,88,1.65822,0.022934,0.24632
Tet1331,4,3,89,1.65855,0.023075,0.24632
Tet1331,4,3,90,1.65653,0.023064,0.24632
Tet1331,4,3,91,1.65742,0.022642,0.24632
Tet1331,4,3,92,1.65249,0.022269,0.24632
Tet1331,4,3,93,1.65004,0.022957,0.24632
Tet1331,4,3,94,1.65261,0.023183,0.24632
Tet1331,4,3,95,1.66143,0.023019,0.24632
Tet1331,4,3,96,1.65758,0.022436,0.24632
Tet1331,4,3,97,1.65839,0.022505,0.24632
Tet1331,4,3,98,1.65341,0.022098,0.24632
Tet1331,4,3,99,1.65044,0.022537,0.24632
Tet1331,4,3,100,1.64911,0.022336,0.24632
Tet1331,4,4,1,1.6506,0.022421,0.24632
Tet1331,4,4,2,1.6596,0.022416,0.24632
Tet1331,4,4,3,1.65491,0.022222,0.24632
Tet1331,4,4,4,1.65822,0.022731,0.24632
Tet1331,4,4,5,1.65361,0.022411,0.24632
Tet1331,4,4,6,1.65535,0.022794,0.24632
Tet1331,4,4,7,1.65021,0.022799,0.24632
Tet1331,4,4,8,1.64795,0.021993,0.24632
Tet1331,4,4,9,1.65756,0.022322,0.24632
Tet1331,4,4,10,1.65773,0.022867,0.24632
Tet1331,4,4,11,1.65483,0.022684,0.24632
Tet1331,4,4,12,1.65673,0.022965,0.24632
Tet1331,4,4,13,1.65199,0.022761,0.24632
Tet1331,4,4,14,1.65269,0.022479,0.24632
Tet1331,4,4,15,1.65161,0.022322,0.24632
Tet1331,4,4,16,1.65928,0.022815,0.24632
Tet1331,4,4,17,1.65585,0.023101,0.24632
Tet1331,4,4,18,1.66131,0.023253,0.24632
Tet1331,4,4,19,1.65601,0.022701,0.24632
Tet1331,4,4,20,1.65457,0.022439,0.24632
Tet1331,4,4,21,1.65089,0.022669,0.24632
Tet1331,4,4,22,1.64826,0.022562,0.24632
Tet1331,4,4,23,1.65434,0.023127,0.24632
Tet1331,4,4,24,1.65482,0.022973,0.24632
Tet1331,4,4,25,1.65737,0.022724,0.24632
Tet1331,4,4,26,1.65549,0.022842,0.24632
Tet1331,4,4,27,1.655,0.022937,0.24632
Tet1331,4,4,28,1.65036,0.022421,0.24632
Tet1331,4,4,29,1.65023,0.022373,0.24632
Tet1331,4,4,30,1.65166,0.022711,0.24632
Tet1331,4,4,31,1.66207,0.022848,0.24632
Tet1331,4,4,32,1.66282,0.022823,0.24632
Tet1331,4,4,33,1.66049,0.02247,0.24632
Tet1331,4,4,34,1.65488,0.023398,0.24632
Tet1331,4,4,35,1.65323,0.023088,0.24632
Tet1331,4,4,36,1.65315,0.022769,0.24632
Tet1331,4,4,37,1.64946,0.021921,0.24632
Tet1331,4,4,38,1.64896,0.022225,0.24632
Tet1331,4,4,39,1.65784,0.022609,0.24632
Tet1331,4,4,40,1.65401,0.022692,0.24632
Tet1331,4,4,41,1.6548,0.022586,0.24632
Tet1331,4,4,42,1.6519,0.022493,0.24632
Tet1331,4,4,43,1.65127,0.022383,0.24632
Tet1331,4,4,44,1.64892,0.022441,0.24632
Tet1331,4,4,45,1.64854,0.022564,0.24632
Tet1331,4,4,46,1.65012,0.022431,0.24632
Tet1331,4,4,47,1.65427,0.022553,0.24632
Tet1331,4,4,48,1.65767,0.022624,0.24632
Tet1331,4,4,49,1.65463,0.023089,0.24632
Tet1331,4,4,50,1.65415,0.02267,0.24632
Tet1331,4,4,51,1.65284,0.022486,0.24632
Tet1331,4,4,52,1.64853,0.022916,0.24632
Tet1331,4,4,53,1.65584,0.022996,0.24632
Tet1331,4,4,54,1.65517,0.023195,0.24632
Tet1331,4,4,55,1.65109,0.02309,0.24632
Tet1331,4,4,56,1.65376,0.023049,0.24632
Tet1331,4,4,57,1.65469,0.022611,0.24632
Tet1331,4,4,58,1.65028,0.02308,0.24632
Tet1331,4,4,59,1.65156,0.022843,0.24632
Tet1331,4,4,60,1.65232,0.022945,0.24632
Tet1331,4,4,61,1.65788,0.022874,0.24632
Tet1331,4,4,62,1.65695,0.022861,0.24632
Tet1331,4,4,63,1.65775,0.023051,0.24632
Tet1331,4,4,64,1.65659,0.023189,0.24632
Tet1331,4,4,65,1.65072,0.023028,0.24632
Tet1331,4,4,66,1.65241,0.022899,0.24632
Tet1331,4,4,67,1.6494,0.022668,0.24632
Tet1331,4,4,68,1.66203,0.022921,0.24632
Tet1331,4,4,69,1.65668,0.023161,0.24632
Tet1331,4,4,70,1.66035,0.022792,0.24632
Tet1331,4,4,71,1.65305,0.023036,0.24632
Tet1331,4,4,72,1.65109,0.023063,0.24632
Tet1331,4,4,73,1.65295,0.022828,0.24632
Tet1331,4,4,74,1.64962,0.022845,0.24632
Tet1331,4,4,75,1.65436,0.022903,0.24632
Tet1331,4,4,76,1.65601,0.02315,0.24632
Tet1331,4,4,77,1.65362,0.023115,0.24632
Tet1331,4,4,78,1.65679,0.023174,0.24632
Tet1331,4,4,79,1.65588,0.02312,0.24632
Tet1331,4,4,80,1.65032,0.022618,0.24632
Tet1331,4,4,81,1.65145,0.022916,0.24632
Tet1331,4,4,82,1.65421,0.022315,0.24632
Tet1331,4,4,83,1.65961,0.022807,0.24632
Tet1331,4,4,84,1.65715,0.023012,0.24632
Tet1331,4,4,85,1.66572,0.022983,0.24632
Tet1331,4,4,86,1.6529,0.023041,0.24632
Tet1331,4,4,87,1.65484,0.02297,0.24632
Tet1331,4,4,88,1.72509,0.023016,0.24632
Tet1331,4,4,89,1.65144,0.023005,0.24632
Tet1331,4,4,90,1.65637,0.023055,0.24632
Tet1331,4,4,91,1.65815,0.023179,0.24632
Tet1331,4,4,92,1.65591,0.023051,0.24632
Tet1331,4,4,93,1.65472,0.022603,0.24632
Tet1331,4,4,94,1.65332,0.022584,0.24632
Tet1331,4,4,95,1.64968,0.022685,0.24632
Tet1331,4,4,96,1.64951,0.022526,0.24632
Tet1331,4,4,97,1.65601,0.023115,0.24632
Tet1331,4,4,98,1.6559,0.023187,0.24632
Tet1331,4,4,99,1.65414,0.023062,0.24632
Tet1331,4,4,100,1.6577,0.022985,0.24632
Tet1331,4,5,1,1.65461,0.023076,0.24632
Tet1331,4,5,2,1.65275,0.022828,0.24632
Tet1331,4,5,3,1.6508,0.023028,0.24632
Tet1331,4,5,4,1.65997,0.022381,0.24632
Tet1331,4,5,5,1.65728,0.023078,0.24632
Tet1331,4,5,6,1.65912,0.022803,0.24632
Tet1331,4,5,7,1.65418,0.023109,0.24632
Tet1331,4,5,8,1.65202,0.023082,0.24632
Tet1331,4,5,9,1.65104,0.022991,0.24632
Tet1331,4,5,10,1.65242,0.022942,0.24632
Tet1331,4,5,11,1.65505,0.023106,0.24632
Tet1331,4,5,12,1.65647,0.023004,0.24632
Tet1331,4,5,13,1.65331,0.022859,0.24632
Tet1331,4,5,14,1.65547,0.023177,0.24632
Tet1331,4,5,15,1.6555,0.023042,0.24632
Tet1331,4,5,16,1.6513,0.023004,0.24632
Tet1331,4,5,17,1.65281,0.023118,0.24632
Tet1331,4,5,18,1.65013,0.023014,0.24632
Tet1331,4,5,19,1.65823,0.023082,0.24632
Tet1331,4,5,20,1.73078,0.023041,0.24632
Tet1331,4,5,21,1.6549,0.023265,0.24632
Tet1331,4,5,22,1.65757,0.023153,0.24632
Tet1331,4,5,23,1.65112,0.023122,0.24632
Tet1331,4,5,24,1.65327,0.022986,0.24632
Tet1331,4,5,25,1.65102,0.023366,0.24632
Tet1331,4,5,26,1.65676,0.022529,0.24632
Tet1331,4,5,27,1.65503,0.023053,0.24632
Tet1331,4,5,28,1.65827,0.023147,0.24632
Tet1331,4,5,29,1.65432,0.022161,0.24632
Tet1331,4,5,30,1.65252,0.022929,0.24632
Tet1331,4,5,31,1.65408,0.022346,0.24632
Tet1331,4,5,32,1.6549,0.021584,0.24632
Tet1331,4,5,33,1.65541,0.022218,0.24632
Tet1331,4,5,34,1.65368,0.022765,0.24632
Tet1331,4,5,35,1.65417,0.022748,0.24632
Tet1331,4,5,36,1.65586,0.02268,0.24632
Tet1331,4,5,37,1.64959,0.022946,0.24632
Tet1331,4,5,38,1.65588,0.022655,0.24632
Tet1331,4,5,39,1.65328,0.022128,0.24632
Tet1331,4,5,40,1.66083,0.022523,0.24632
Tet1331,4,5,41,1.65646,0.02234,0.24632
Tet1331,4,5,42,1.65721,0.022695,0.24632
Tet1331,4,5,43,1.65315,0.022512,0.24632
Tet1331,4,5,44,1.65403,0.022271,0.24632
Tet1331,4,5,45,1.6485,0.022352,0.24632
Tet1331,4,5,46,1.65055,0.022756,0.24632
Tet1331,4,5,47,1.65456,0.022931,0.24632
Tet1331,4,5,48,1.65968,0.023117,0.24632
Tet1331,4,5,49,1.65767,0.022984,0.24632
Tet1331,4,5,50,1.65652,0.023044,0.24632
Tet1331,4,5,51,1.65464,0.023121,0.24632
Tet1331,4,5,52,1.6517,0.022394,0.24632
Tet1331,4,5,53,1.65325,0.022318,0.24632
Tet1331,4,5,54,1.64951,0.022282,0.24632
Tet1331,4,5,55,1.6583,0.023221,0.24632
Tet1331,4,5,56,1.65519,0.022825,0.24632
Tet1331,4,5,57,1.65441,0.023213,0.24632
Tet1331,4,5,58,1.65476,0.023391,0.24632
Tet1331,4,5,59,1.6537,0.022956,0.24632
Tet1331,4,5,60,1.65466,0.0231,0.24632
Tet1331,4,5,61,1.65235,0.022955,0.24632
Tet1331,4,5,62,1.65734,0.02301,0.24632
Tet1331,4,5,63,1.65602,0.023115,0.24632
Tet1331,4,5,64,1.65763,0.023077,0.24632
Tet1331,4,5,65,1.65571,0.023123,0.24632
Tet1331,4,5,66,1.65152,0.023032,0.24632
Tet1331,4,5,67,1.65126,0.022586,0.24632
Tet1331,4,5,68,1.65053,0.022923,0.24632
Tet1331,4,5,69,1.66025,0.022805,0.24632
Tet1331,4,5,70,1.6567,0.023218,0.24632
Tet1331,4,5,71,1.65517,0.022701,0.24632
Tet1331,4,5,72,1.65594,0.022543,0.24632
Tet1331,4,5,73,1.65304,0.022698,0.24632
Tet1331,4,5,74,1.65406,0.023146,0.24632
Tet1331,4,5,75,1.65218,0.023173,0.24632
Tet1331,4,5,76,1.6593,0.023172,0.24632
Tet1331,4,5,77,1.65704,0.022997,0.24632
Tet1331,4,5,78,1.65394,0.022924,0.24632
Tet1331,4,5,79,1.65933,0.022471,0.24632
Tet1331,4,5,80,1.65408,0.023183,0.24632
Tet1331,4,5,81,1.65209,0.023072,0.24632
Tet1331,4,5,82,1.65124,0.023146,0.24632
Tet1331,4,5,83,1.65737,0.022773,0.24632
Tet1331,4,5,84,1.66017,0.023094,0.24632
Tet1331,4,5,85,1.65853,0.022992,0.24632
Tet1331,4,5,86,1.65955,0.0229,0.24632
Tet1331,4,5,87,1.65283,0.02301,0.24632
Tet1331,4,5,88,1.65304,0.022906,0.24632
Tet1331,4,5,89,1.64645,0.022237,0.24632
Tet1331,4,5,90,1.65658,0.022249,0.24632
Tet1331,4,5,91,1.65481,0.022716,0.24632
Tet1331,4,5,92,1.72661,0.022623,0.24632
Tet1331,4,5,93,1.65522,0.022362,0.24632
Tet1331,4,5,94,1.65415,0.02321,0.24632
Tet1331,4,5,95,1.65172,0.023075,0.24632
Tet1331,4,5,96,1.65016,0.023181,0.24632
Tet1331,4,5,97,1.65621,0.02285,0.24632
Tet1331,4,5,98,1.65648,0.023026,0.24632
Tet1331,4,5,99,1.65488,0.022867,0.24632
Tet1331,4,5,100,1.65415,0.023036,0.24632
Tet1331,4,6,1,1.64771,0.022678,0.24632
Tet1331,4,6,2,1.65001,0.022951,0.24632
Tet1331,4,6,3,1.65244,0.022864,0.24632
Tet1331,4,6,4,1.65418,0.022845,0.24632
Tet1331,4,6,5,1.6568,0.02332,0.24632
Tet1331,4,6,6,1.65727,0.02298,0.24632
Tet1331,4,6,7,1.65452,0.023853,0.24632
Tet1331,4,6,8,1.6524,0.022948,0.24632
Tet1331,4,6,9,1.65398,0.022715,0.24632
Tet1331,4,6,10,1.65053,0.022959,0.24632
Tet1331,4,6,11,1.65562,0.023151,0.24632
Tet1331,4,6,12,1.65141,0.022373,0.24632
Tet1331,4,6,13,1.65256,0.022574,0.24632
Tet1331,4,6,14,1.6556,0.022997,0.24632
Tet1331,4,6,15,1.65563,0.022945,0.24632
Tet1331,4,6,16,1.6542,0.02325,0.24632
Tet1331,4,6,17,1.64951,0.023084,0.24632
Tet1331,4,6,18,1.65402,0.023588,0.24632
Tet1331,4,6,19,1.65623,0.02302,0.24632
Tet1331,4,6,20,1.65456,0.022956,0.24632
Tet1331,4,6,21,1.65769,0.023162,0.24632
Tet1331,4,6,22,1.65256,0.022935,0.24632
Tet1331,4,6,23,1.64939,0.023116,0.24632
Tet1331,4,6,24,1.6471,0.02296,0.24632
Tet1331,4,6,25,1.65462,0.022717,0.24632
Tet1331,4,6,26,1.65661,0.022917,0.24632
Tet1331,4,6,27,1.65674,0.023137,0.24632
Tet1331,4,6,28,1.65092,0.023133,0.24632
Tet1331,4,6,29,1.65373,0.023114,0.24632
Tet1331,4,6,30,1.65085,0.022736,0.24632
Tet1331,4,6,31,1.64869,0.023162,0.24632
Tet1331,4,6,32,1.65642,0.022737,0.24632
Tet1331,4,6,33,1.65555,0.02332,0.24632
Tet1331,4,6,34,1.65768,0.022921,0.24632
Tet1331,4,6,35,1.65868,0.023197,0.24632
Tet1331,4,6,36,1.65484,0.022536,0.24632
Tet1331,4,6,37,1.65181,0.022881,0.24632
Tet1331,4,6,38,1.64939,0.023095,0.24632
Tet1331,4,6,39,1.65496,0.023065,0.24632
Tet1331,4,6,40,1.65796,0.023199,0.24632
Tet1331,4,6,41,1.65518,0.022992,0.24632
Tet1331,4,6,42,1.65473,0.022933,0.24632
Tet1331,4,6,43,1.65263,0.023027,0.24632
Tet1331,4,6,44,1.65204,0.02315,0.24632
Tet1331,4,6,45,1.65722,0.02323,0.24632
Tet1331,4,6,46,1.65484,0.022916,0.24632
Tet1331,4,6,47,1.65933,0.022916,0.24632
Tet1331,4,6,48,1.65784,0.022707,0.24632
Tet1331,4,6,49,1.65547,0.023378,0.24632
Tet1331,4,6,50,1.65247,0.023062,0.24632
Tet1331,4,6,51,1.64757,0.023077,0.24632
Tet1331,4,6,52,1.6487,0.023027,0.24632
Tet1331,4,6,53,1.65411,0.022839,0.24632
Tet1331,4,6,54,1.6561,0.023118,0.24632
Tet1331,4,6,55,1.64999,0.023287,0.24632
Tet1331,4,6,56,1.65521,0.022952,0.24632
Tet1331,4,6,57,1.65232,0.022852,0.24632
Tet1331,4,6,58,1.6502,0.022768,0.24632
Tet1331,4,6,59,1.64709,0.023021,0.24632
Tet1331,4,6,60,1.65406,0.022968,0.24632
Tet1331,4,6,61,1.6555,0.022898,0.24632
